301.72095,164.71954,307.42566,159.01483,297.91782,159.01483,324.53976,162.81798,294.1147,164.71954,337.85074,206.55403,286.5084,206.55403,347.35858,254.09323,278.90213,252.19167,343.55545,297.82928,269.3943,286.4199,324.53976,290.22302,290.31152,290.22302,332.14603,354.87634,296.01624,354.87634,337.85074,411.92337,296.01624,402.41553
301.79956,165.60333,307.46576,159.93715,298.02213,159.93715,324.46432,163.71461,294.24466,163.71461,337.68546,207.15541,286.68973,207.15541,347.1291,254.37367,277.2461,252.48494,345.2404,297.81445,269.69116,286.4821,324.46432,290.25955,290.4672,290.25955,332.01926,354.47638,296.1334,354.47638,337.68546,414.91574,296.1334,401.69464
300.84317,166.38216,308.4214,160.6985,297.05405,160.6985,323.5778,164.4876,295.15952,164.4876,338.73422,208.06232,287.5813,206.16777,346.31244,255.42613,278.10852,251.63704,344.41788,299.00085,268.63577,287.63354,325.47235,291.42264,291.3704,289.52808,331.156,355.83743,295.15952,353.9429,336.83966,412.67404,295.15952,401.3067
301.16797,166.0192,307.03137,160.1558,297.25906,160.1558,322.66705,164.06473,293.35013,164.06473,338.30276,207.0629,287.48672,207.0629,348.07507,255.92447,273.8055,252.01553,350.02954,296.96817,262.07874,287.19586,324.62152,291.1048,291.39566,291.1048,332.43936,355.60205,297.25906,353.64758,338.30276,412.28146,295.3046,402.50916
301.06958,167.8558,307.0326,161.8928,297.09427,161.8928,322.93387,163.88048,293.11893,165.86813,338.83517,205.6214,287.15594,205.6214,350.76117,253.3253,271.25464,249.34998,356.72415,293.07855,257.341,279.16492,324.92154,291.09088,291.1313,289.1032,332.8722,356.68375,297.09427,354.69608,336.84753,414.32596,297.09427,402.4
300.03265,167.50563,307.76215,161.70851,296.1679,161.70851,323.22113,163.64088,292.30316,165.57326,338.6801,206.15308,286.50604,206.15308,354.13907,252.53001,269.1147,242.86815,365.7333,293.10983,249.79097,273.7861,325.1535,293.10983,292.30316,291.17746,332.883,356.8781,296.1679,353.01337,336.74774,414.8493,296.1679,401.3227
299.25568,168.42618,306.75986,162.79803,295.5036,162.79803,321.76825,164.67407,291.7515,166.55013,336.7766,205.9471,286.12335,205.9471,359.28915,247.22012,263.6108,241.59198,378.04962,284.74106,242.97429,265.9806,323.6443,292.24524,291.7515,292.24524,333.0245,356.03082,295.5036,354.1548,338.65265,414.18826,295.5036,402.93198
298.49866,170.08524,306.12973,162.45418,294.68314,164.36194,321.39185,164.36194,290.8676,166.26971,338.56174,204.42502,285.14432,204.42502,365.27045,242.5803,260.34335,234.94925,391.97916,280.73563,237.45018,255.93466,323.29962,292.1822,292.77536,292.1822,332.83844,355.13846,296.5909,353.23068,338.56174,412.3714,296.5909,402.83258
299.28107,170.53064,306.89304,164.82166,295.47507,164.82166,322.117,166.72464,289.76608,168.62764,339.244,204.78456,285.96008,204.78456,373.4979,239.03848,255.51216,227.62051,405.84882,271.3894,228.87021,246.65047,324.02002,294.22537,291.66907,292.32236,333.53497,357.02423,297.37805,355.12125,337.34097,412.21112,295.47507,402.69614
298.488,169.9835,306.06082,164.30388,294.7016,164.30388,321.20648,166.1971,289.02197,168.0903,340.13852,204.0612,285.23557,204.0612,374.21622,226.77968,251.15787,221.10005,408.29395,249.49814,222.75978,232.45929,323.09967,293.04187,290.9152,293.04187,332.5657,357.41086,296.5948,355.51767,338.24533,412.3138,296.5948,402.8478
298.3318,172.4677,304.38123,166.41827,294.29886,166.41827,320.513,166.41827,290.2659,168.43475,338.6613,202.71481,284.2165,202.71481,376.9743,216.83014,249.93642,212.79718,417.30377,234.97841,219.6893,222.87956,322.52948,293.45615,290.2659,291.43967,332.61185,357.98334,296.31534,353.95038,336.6448,412.42813,296.31534,402.34576
297.07843,173.09854,303.13602,167.04095,293.04004,167.04095,319.28958,167.04095,289.00165,169.06015,339.48157,201.36731,282.94406,201.36731,379.8655,209.44409,244.57932,207.4249,424.2878,217.52087,212.27216,209.44409,323.32797,290.21198,291.02084,290.21198,333.42398,356.84546,297.07843,354.82626,337.46237,413.38297,295.05923,401.2678
297.27332,174.7521,303.18094,166.8753,293.33493,168.8445,318.93454,166.8753,289.3965,170.8137,342.56494,202.3209,283.48892,200.3517,385.88733,202.3209,246.07413,198.3825,429.20975,202.3209,214.56693,194.4441,322.87292,290.9349,291.36572,290.9349,332.71893,355.91852,295.30414,353.9493,336.65732,413.02533,295.30414,401.2101
297.92575,174.70277,304.26056,168.36797,293.70255,170.47957,319.04178,168.36797,287.36774,170.47957,342.26938,200.04199,283.14453,197.93039,382.3898,195.81879,247.24731,191.5956,426.73346,183.14919,219.7965,181.03758,323.26498,290.84085,291.59094,290.84085,333.82297,356.3005,295.81415,354.1889,338.04617,413.31375,295.81415,402.75574
297.60403,175.55508,302.84692,170.31221,292.36115,170.31221,318.57556,168.56458,288.8659,172.05983,341.2947,200.02185,283.62302,198.27423,383.23773,187.78847,246.92287,186.04085,416.44263,170.31221,224.20374,170.31221,322.0708,290.89844,290.61353,290.89844,332.55658,359.05585,295.8564,355.5606,337.79944,413.23227,295.8564,402.74652
296.89914,177.7958,302.3312,170.55305,293.27777,170.55305,318.62738,168.74237,287.8457,170.55305,342.16632,199.52406,284.22433,195.90268,382.00143,183.22787,249.82126,183.22787,409.16174,157.87825,229.9037,161.49962,322.24875,293.6798,291.46707,291.8691,333.11288,358.86453,295.08844,355.24316,336.73425,411.37448,295.08844,402.32104
296.66107,179.43782,302.253,171.98192,292.9331,173.84589,319.02878,168.25397,289.20517,173.84589,341.3965,199.94156,285.4772,194.34964,380.54,179.43782,251.92563,179.43782,401.04376,147.75021,235.14984,153.34215,322.75674,293.14038,291.06915,291.27643,333.9406,358.37958,296.66107,354.6516,337.66855,414.29886,296.66107,403.11502
297.98425,179.61584,303.73297,173.86711,292.2355,173.86711,319.0629,170.03464,288.40305,171.95087,340.14157,198.77826,284.57056,194.94577,378.4664,175.78336,251.99443,175.78336,391.8801,139.37476,240.49698,147.03973,322.8954,292.6741,290.31927,290.75787,332.4766,357.82635,296.068,353.99387,336.30908,413.39737,296.068,401.8999
297.77808,179.906,303.60913,174.07494,293.8907,174.07494,319.15866,170.18756,288.0596,174.07494,340.53925,199.34291,284.17224,193.51184,377.46933,176.01863,253.0732,174.07494,381.35672,137.14484,251.12952,141.03221,323.04602,290.69632,290.0033,290.69632,332.76447,356.78177,295.83438,352.89438,336.65186,411.20508,295.83438,401.4866
296.79352,180.12547,302.67157,174.24742,292.87482,174.24742,318.34637,170.3287,286.99677,174.24742,339.89923,199.71898,285.0374,195.80028,377.1269,174.24742,253.68779,174.24742,371.24884,137.01974,257.6065,137.01974,322.26508,291.80847,290.91547,289.84912,332.06183,358.42642,296.79352,354.50772,337.93988,413.28824,296.79352,401.53214
