299.18213,128.56493,307.96698,121.9763,296.98593,121.9763,323.34045,128.56493,292.5935,130.76114,343.10635,174.68536,279.41623,172.48915,351.89117,227.39441,270.63138,223.00198,349.69498,277.90726,259.65033,271.31863,325.53665,271.31863,283.80865,271.31863,332.12527,350.3822,288.20108,348.186,338.71393,416.26852,290.39728,405.28748
300.45767,128.23473,307.04584,121.64656,296.06555,123.84261,322.4182,128.23473,293.8695,130.43077,342.1827,174.35187,280.69318,172.15582,353.163,227.05719,271.90897,222.66507,348.77087,277.56644,258.73264,270.97827,324.61426,270.97827,285.0853,270.97827,333.3985,352.2323,287.28134,347.84018,339.98666,418.11395,289.4774,404.93762
299.98734,128.1882,308.825,121.55994,295.56848,123.769356,322.08154,130.39763,293.35907,130.39763,341.96634,174.58606,280.10254,172.37665,353.01346,227.6122,271.26483,223.19336,346.3852,276.21948,258.0083,267.3818,324.291,271.80066,284.52136,269.59122,333.12866,351.33984,286.7308,346.921,339.75693,417.6225,288.94022,404.36597
301.82074,129.29012,308.41046,122.7004,297.4276,122.7004,323.78644,129.29012,293.03445,129.29012,343.55557,175.41809,279.85504,173.22153,354.53845,225.93921,271.06876,223.74265,343.55557,276.46033,255.69276,258.88776,323.78644,274.26376,286.44476,272.0672,332.57272,351.14374,288.64133,348.94717,339.16245,417.04083,288.64133,406.05798
299.89227,127.99736,308.62906,121.444756,297.70807,121.444756,323.91846,127.99736,293.33966,130.18156,343.57626,173.86555,280.23447,171.68135,356.68146,226.28635,271.49765,221.91794,341.39206,261.23355,256.20825,252.49673,326.10266,274.33875,286.78705,274.33875,332.65524,350.78574,286.78705,348.60153,339.20786,418.4959,288.97125,405.39072
301.39374,127.70198,307.94562,123.334076,297.02585,123.334076,323.23328,129.88594,292.65793,129.88594,342.8889,173.56502,279.5542,173.56502,358.17654,223.79596,270.8184,219.42805,342.8889,247.81946,255.53072,243.45154,325.41724,276.21085,286.10608,274.02692,331.96912,350.4653,288.29,348.28134,338.52097,415.98392,290.47397,405.06415
299.78223,129.59251,308.57144,123.00063,297.58493,123.00063,323.9525,129.59251,293.19034,129.59251,343.72818,173.53847,280.00656,173.53847,356.91196,221.879,271.21738,219.6817,343.72818,237.26007,255.8363,235.06277,323.9525,276.81143,286.59845,274.61414,332.7417,351.51953,288.79575,349.32224,339.3336,417.43842,288.79575,406.45193
300.85385,129.46349,309.70477,122.82529,296.42838,122.82529,322.9812,129.46349,294.21564,129.46349,342.8958,173.71819,278.7265,171.50545,358.38495,222.39835,269.87555,217.97287,334.04486,229.03654,254.38641,226.8238,325.19394,273.29123,287.57742,273.29123,331.83212,350.73694,289.79016,348.52423,338.47034,417.119,289.79016,406.05533
300.14825,129.5757,308.94534,122.97789,297.94897,122.97789,324.34024,129.5757,293.55045,129.5757,341.9344,173.56113,280.3548,173.56113,357.32928,219.74582,267.15918,217.54655,335.33658,219.74582,249.565,219.74582,326.5395,276.92688,286.9526,274.7276,333.13733,351.70212,289.1519,347.30356,339.73514,417.68024,289.1519,406.6839
302.6899,129.37187,309.30463,122.757164,298.28012,122.757164,324.73892,129.37187,293.8703,129.37187,344.583,173.46986,280.64093,171.26495,355.6075,221.97765,263.0017,221.97765,333.5585,210.95316,245.36252,206.54335,324.73892,274.89523,287.2556,274.89523,333.5585,352.06674,289.4605,347.65692,340.17322,416.00882,289.4605,404.9843
