303.8515,221.81503,311.1215,216.36253,300.2165,214.54503,327.47903,221.81503,296.58148,219.99754,340.20154,263.61758,287.49396,259.98257,343.83655,312.69016,276.58896,301.78516,320.209,338.1352,263.86646,330.86517,318.3915,339.9527,287.49396,336.3177,296.58148,383.57275,249.32642,370.85022,302.034,447.18533,254.77893,434.4628
303.1762,221.75848,310.52277,216.24855,301.33957,216.24855,327.05252,221.75848,295.82962,219.92184,339.909,262.16455,288.48306,260.3279,343.58228,313.59048,275.6266,302.57065,319.70596,337.46683,266.4434,328.2836,317.86932,339.30347,286.64642,333.79352,295.82962,383.3828,248.077,372.36298,301.33957,447.66522,255.42355,434.80875
303.2793,221.7705,310.62347,216.26236,299.6072,216.26236,327.14783,221.7705,295.93512,219.93445,340.00012,262.1634,288.59097,260.32736,343.6722,313.57257,275.73868,302.5563,319.80368,337.4411,266.55847,328.2609,317.96762,339.27716,286.7549,333.769,295.93512,383.34213,248.19804,372.3259,301.44327,447.6036,255.54222,434.7513
304.01996,221.50333,311.37265,215.9888,300.3436,215.9888,326.07806,221.50333,296.66724,219.66516,340.78348,263.78137,287.47638,260.105,344.4598,311.57394,276.44733,302.38306,320.56354,337.3084,265.41824,329.95572,318.72534,340.98477,285.63818,337.3084,296.66724,383.26282,248.87468,372.23376,302.18176,447.59897,256.2274,434.73172
303.64584,221.58919,311.00714,216.06824,299.9652,217.90855,325.72968,221.58919,296.28458,219.74887,340.4522,263.9165,287.083,260.23587,344.13284,313.60507,276.04108,300.72287,320.2087,337.5292,264.99918,328.32764,318.3684,339.36954,287.083,335.6889,296.28458,383.53717,248.43633,372.49524,301.80554,447.94827,255.79759,435.06607
303.41528,223.58331,310.77164,218.06602,299.7371,218.06602,325.48438,221.74422,296.0589,219.90512,340.1971,262.20425,286.86343,260.36514,343.8753,311.85974,275.8289,300.8252,319.9671,337.60703,264.79434,328.41156,318.12802,339.4461,286.86343,333.92883,296.0589,383.58432,248.24251,372.54977,301.57617,447.95258,255.59888,435.07892
303.31046,224.13724,310.6421,216.8056,299.64465,218.63852,325.30536,222.30432,295.97885,222.30432,339.9686,262.62827,286.8143,260.79535,343.6344,312.11673,275.81686,301.1193,319.80664,337.77744,264.81943,328.6129,317.97372,339.61035,286.8143,334.11163,295.97885,383.6001,248.32327,372.60266,301.47757,447.75183,255.65489,434.92148
301.15485,224.59328,308.57678,219.02682,299.29935,219.02682,325.27615,222.7378,293.73288,222.7378,340.12006,263.5585,286.31094,259.84753,345.68652,311.80115,273.32254,300.66824,317.85422,337.77795,262.1896,330.35602,317.85422,339.63345,284.45544,335.9225,295.58838,386.0206,249.20122,371.17673,301.15485,447.25168,256.62317,436.11874
300.5285,226.75073,307.94824,221.18594,296.81866,221.18594,322.78766,223.04086,293.1088,224.8958,339.48203,263.8493,285.6891,261.9944,345.0468,312.07745,272.7046,300.94788,319.0778,338.04645,263.42993,330.62674,319.0778,338.04645,285.6891,334.3366,294.9637,380.7098,248.59052,371.43518,302.38345,447.48724,256.01022,434.50275
298.47055,226.99486,305.87308,221.44296,294.7693,221.44296,322.52878,223.2936,291.06802,223.2936,339.18448,264.0075,285.51614,260.30624,344.73636,312.12393,272.5617,301.02014,316.9769,338.0328,261.45792,330.63028,318.8275,339.88342,285.51614,336.18216,294.7693,384.2986,248.5035,371.34418,302.1718,447.2201,255.90602,434.2657
297.6795,229.44403,304.9766,223.9712,294.03094,222.14694,319.57077,225.79549,288.55814,223.9712,337.81348,264.1052,283.08533,260.45667,343.28632,313.36057,272.13968,302.41492,319.57077,337.0761,261.19403,331.60327,319.57077,342.54892,286.73386,337.0761,295.85522,380.85864,248.42413,371.73727,301.32803,446.53244,255.72122,433.76254
295.4266,231.47884,302.7848,224.12067,291.74753,224.12067,317.50113,225.9602,286.22888,224.12067,337.7361,264.59064,282.5498,262.7511,343.25476,314.25833,269.673,303.22107,317.50113,338.1724,260.47528,330.8142,319.3407,340.01193,286.22888,336.33286,295.4266,384.161,249.43802,371.28418,302.7848,448.54504,254.95665,435.66824
291.2797,232.05524,298.60806,226.55898,287.6155,226.55898,315.09683,228.39107,285.78342,226.55898,335.24982,266.86493,280.28717,263.20074,342.5782,314.49924,269.29465,303.50668,316.92892,338.31638,260.1342,332.8201,320.5931,341.98056,287.6155,338.31638,296.77597,380.4544,250.97375,371.29398,302.27222,448.24167,256.47,435.41705
288.7527,235.16705,296.03134,229.70804,285.11334,227.88837,312.4084,229.70804,281.474,227.88837,334.24445,267.92114,279.65433,264.2818,341.52313,315.23257,268.7363,304.31454,317.8674,338.88828,261.4576,331.60962,321.50674,340.70795,286.933,337.06863,296.03134,378.92105,250.53958,371.64236,301.49036,448.06854,255.9986,435.33084
284.78403,239.04733,291.80368,232.0277,281.27423,232.0277,309.35275,232.0277,279.51932,232.0277,332.16653,268.88077,277.7644,265.37094,342.69598,318.0182,265.48004,305.73383,316.37238,340.83197,260.21533,332.05743,321.63712,342.58688,286.53894,337.32217,297.0684,379.43994,251.44078,370.6654,302.33313,447.88135,256.7055,435.59702
281.66492,242.36284,288.63873,235.389,278.178,235.389,306.0733,235.389,272.94763,235.389,330.48166,272.00156,272.94763,268.51465,342.68585,319.07486,264.23038,306.87067,314.79056,341.73978,259.0,334.76596,320.02094,339.9963,285.15182,336.5094,297.35602,380.0958,252.02618,371.3785,300.84293,448.0905,255.51309,434.14288
278.0011,247.37013,284.85553,240.5157,274.57388,238.8021,301.9916,238.8021,269.43307,237.08849,329.40933,273.07425,271.14667,269.64703,341.40457,319.34164,264.29224,309.06,315.70047,343.33215,259.15143,336.47772,320.8413,341.61853,286.56915,336.47772,296.8508,379.3179,252.297,372.46347,301.9916,447.86218,255.72421,434.15335
274.00955,251.74329,280.84262,244.91022,268.88474,244.91022,297.9253,243.20195,265.4682,243.20195,326.96582,275.65903,267.17648,272.2425,342.3402,320.07394,262.05167,309.82437,315.00797,345.69797,260.3434,337.15662,320.13275,342.28143,284.25916,337.15662,297.9253,381.57156,253.51035,373.03024,301.34183,448.19397,256.92688,434.52783
270.1811,256.63724,275.1964,249.95012,265.16574,248.27834,295.25775,246.60655,261.82217,246.60655,323.678,276.69858,265.16574,273.355,342.06757,320.16483,261.82217,310.13416,315.3191,345.24152,260.1504,336.8826,320.33444,343.56973,286.89886,338.55438,298.60132,382.02063,253.46329,371.98996,301.9449,447.22,256.80685,435.51755
265.26587,261.1708,271.91132,254.52536,261.94315,254.52536,290.18628,251.20264,256.95905,249.54126,320.0908,279.44577,261.94315,276.12305,341.6885,319.31845,260.28177,311.01166,313.44534,345.90024,258.62042,335.93207,318.42944,340.91617,285.2022,337.59344,298.4931,382.4502,253.63632,374.1434,301.81583,450.56604,256.95905,435.61377
260.40393,266.55704,266.86996,258.4745,257.17093,258.4745,284.65155,255.24147,253.9379,256.85797,318.5982,282.7221,257.17093,279.48907,341.2293,319.90176,257.17093,311.81924,312.13217,345.7659,258.7874,337.68335,318.5982,342.5329,283.03503,337.68335,297.58362,381.32907,253.9379,374.86304,300.81662,447.60587,255.55441,434.67383
256.98865,269.8429,261.72412,263.52893,252.25319,263.52893,280.666,258.79346,249.0962,260.37195,312.23578,285.62778,253.83168,282.47083,342.22708,320.35455,253.83168,312.4621,312.23578,347.18887,256.98865,339.29645,318.54974,344.0319,285.40146,339.29645,296.4509,383.49414,253.83168,374.0232,301.18637,448.21222,255.41016,434.0058
252.45438,273.1256,258.7378,266.8422,249.31267,266.8422,276.01718,262.12964,244.6001,262.12964,305.8634,285.69244,247.7418,285.69244,340.42218,318.6804,252.45438,317.10953,309.00513,348.5266,257.16693,339.10147,316.85938,343.81406,282.3006,340.67233,294.86743,383.0854,254.02522,375.23114,301.15085,447.49042,257.16693,434.92358
249.39183,274.3289,255.67758,268.04312,244.67752,268.04312,272.9634,261.7574,239.9632,264.90027,301.24927,286.9004,243.10608,286.9004,337.39233,319.90057,252.5347,318.32913,307.53503,349.7579,258.82047,345.04358,316.96365,341.90073,283.96347,338.75784,293.3921,384.32953,254.10614,378.0438,299.67783,448.75848,257.24902,436.18698
246.3365,273.03992,251.22237,266.52545,241.45065,266.52545,270.76578,260.01096,236.56479,263.26822,300.0809,287.69748,239.82204,287.69748,335.91052,318.64124,247.96512,315.384,306.5954,347.95636,256.10822,341.4419,314.7385,341.4419,277.28024,338.18466,291.93784,385.41458,252.85098,380.52875,300.0809,450.55933,257.73685,435.90176
241.62512,269.83853,246.555,263.26535,238.33853,263.26535,266.27448,258.33548,233.40866,259.9788,297.497,286.27142,236.69525,284.62814,330.36282,320.78055,248.19827,315.85068,302.42688,350.35977,254.77144,342.1433,310.64334,332.28357,274.49094,330.6403,289.28055,386.51218,251.48486,381.5823,300.7836,450.60052,256.41473,435.81088
238.01605,265.5558,242.95853,258.96582,234.72107,257.31833,264.37592,254.02336,231.42609,254.02336,297.3257,282.0307,234.72107,282.0307,326.98056,318.2755,246.25351,313.33304,298.9732,349.57782,254.49095,341.3404,310.50565,333.10294,272.61337,333.10294,289.08826,389.1176,251.19598,382.52765,300.6207,450.0748,256.13846,435.24738
234.53763,257.59244,241.15018,249.32674,231.23135,249.32674,262.64096,246.02046,227.92508,247.6736,295.7037,277.43008,234.53763,277.43008,322.1539,318.7585,242.80331,313.7991,294.05057,351.82126,251.069,341.90244,305.62253,333.63675,269.2535,330.33047,287.43802,389.8434,251.069,384.884,299.00998,449.35635,256.0284,436.13126
233.99478,248.7174,240.86513,240.12947,228.84203,240.12947,261.47617,238.41188,227.12444,238.41188,295.82788,272.7636,232.27719,271.04602,318.15652,315.70328,239.14754,310.5505,292.3927,351.77258,246.01788,341.46707,302.69824,331.16156,266.6289,329.44397,285.52237,389.55948,249.45306,386.1243,299.26306,449.675,258.041,437.6519
232.46426,238.4487,239.13533,230.10988,229.12874,230.10988,260.81625,230.10988,225.7932,230.10988,295.83932,266.8007,230.7965,265.13293,312.51697,316.83365,235.79979,306.82706,289.16827,353.52448,242.47086,341.85013,300.84262,331.84354,264.1518,330.17575,284.16498,390.2153,247.47415,381.87646,299.17487,450.25482,257.48074,436.91272
